,index,lat,long,date,time
835,3706,36.16649655,-86.77126444208471,2015-12-27,13:00
836,3340,40.81350705,-74.07434417766939,2015-12-27,13:00
837,1965,27.97597925,-82.50421799673616,2015-12-27,13:00
838,3559,47.5953459,-122.33164431196111,2015-12-27,16:25
839,3258,44.97653965,-93.22407672619727,2015-12-27,20:30
840,3240,25.95790315,-80.23884973967523,2015-12-27,13:00
841,769,39.04894045,-94.48300340048719,2015-12-27,13:00
842,119,42.7737131,-78.78690321060253,2015-12-27,13:00
843,2380,39.9009099,-75.16748915605905,2015-12-26,20:25
844,3515,37.7539702,-122.1972051,2015-12-24,20:25
845,1100,31.1910577,121.59143929602098,2015-12-20,16:25
846,2522,39.2779664,-76.62380930835468,2015-12-20,13:00
847,3163,30.32398105,-81.63730457034035,2015-12-20,13:00
848,1809,40.44671645,-80.01575493349428,2015-12-20,16:25
849,3558,47.5953459,-122.33164431196111,2015-12-20,16:05
850,1618,38.90768745,-76.8644868591675,2015-12-20,13:00
851,2165,42.091252600000004,-71.2644646105907,2015-12-20,13:00
852,2379,39.9009099,-75.16748915605905,2015-12-20,20:30
853,3514,37.7539702,-122.1972051,2015-12-20,16:05
854,3662,37.40303995,-121.96968170505542,2015-12-20,16:25
855,3257,44.97653965,-93.22407672619727,2015-12-20,13:00
856,3339,40.81350705,-74.07434417766939,2015-12-20,13:00
857,3239,25.95790315,-80.23884973967523,2015-12-14,20:30
858,2655,35.2257363,-80.85388172071353,2015-12-13,13:00
859,3162,30.32398105,-81.63730457034035,2015-12-13,13:00
860,2521,39.2779664,-76.62380930835468,2015-12-13,13:00
861,3448,39.743952,-105.01922281236835,2015-12-13,16:05
862,1348,41.86245145,-87.61671514704074,2015-12-13,13:00
863,565,44.500988500000005,-88.06102055468037,2015-12-13,16:25
864,2378,39.9009099,-75.16748915605905,2015-12-13,13:00
865,242,39.0954645,-84.5160488350198,2015-12-13,13:00
866,768,39.04894045,-94.48300340048719,2015-12-13,13:00
867,1964,27.97597925,-82.50421799673616,2015-12-13,13:00
868,3338,40.81350705,-74.07434417766939,2015-12-13,13:00
869,3615,41.5060559,-81.69971184525946,2015-12-13,13:00
870,2943,37.101516950000004,-113.5670460022946,2015-12-10,20:25
871,1617,38.90768745,-76.8644868591675,2015-12-07,20:30
872,3513,37.7539702,-122.1972051,2015-12-06,16:05
873,3256,44.97653965,-93.22407672619727,2015-12-06,13:00
874,3238,25.95790315,-80.23884973967523,2015-12-06,13:00
875,2164,42.091252600000004,-71.2644646105907,2015-12-06,16:25
876,1808,40.44671645,-80.01575493349428,2015-12-06,20:30
877,118,42.7737131,-78.78690321060253,2015-12-06,13:00
878,3614,41.5060559,-81.69971184525946,2015-12-06,13:00
879,3705,36.16649655,-86.77126444208471,2015-12-06,13:00
880,1347,41.86245145,-87.61671514704074,2015-12-06,13:00
881,1099,31.1910577,121.59143929602098,2015-12-06,16:05
882,3337,40.81350705,-74.07434417766939,2015-12-06,13:00
883,1963,27.97597925,-82.50421799673616,2015-12-06,13:00
884,3613,41.5060559,-81.69971184525946,2015-11-30,20:30
885,3704,36.16649655,-86.77126444208471,2015-11-29,13:00
886,767,39.04894045,-94.48300340048719,2015-11-29,13:00
887,3336,40.81350705,-74.07434417766939,2015-11-29,13:00
888,241,39.0954645,-84.5160488350198,2015-11-29,13:00
889,3557,47.5953459,-122.33164431196111,2015-11-29,16:25
890,3661,37.40303995,-121.96968170505542,2015-11-29,16:05
891,1616,38.90768745,-76.8644868591675,2015-11-29,13:00
892,3447,39.743952,-105.01922281236835,2015-11-29,20:30
893,3161,30.32398105,-81.63730457034035,2015-11-29,13:00
894,564,44.500988500000005,-88.06102055468037,2015-11-26,20:30
895,2163,42.091252600000004,-71.2644646105907,2015-11-23,20:30
896,1346,41.86245145,-87.61671514704074,2015-11-22,13:00
897,3556,47.5953459,-122.33164431196111,2015-11-22,16:25
898,3237,25.95790315,-80.23884973967523,2015-11-22,13:00
899,3255,44.97653965,-93.22407672619727,2015-11-22,16:25
900,2377,39.9009099,-75.16748915605905,2015-11-22,13:00
901,2520,39.2779664,-76.62380930835468,2015-11-22,13:00
902,1098,31.1910577,121.59143929602098,2015-11-22,16:05
903,2654,35.2257363,-80.85388172071353,2015-11-22,13:00
904,3160,30.32398105,-81.63730457034035,2015-11-19,20:25
905,240,39.0954645,-84.5160488350198,2015-11-16,20:30
906,3512,37.7539702,-122.1972051,2015-11-15,16:05
907,2376,39.9009099,-75.16748915605905,2015-11-15,13:00
908,3555,47.5953459,-122.33164431196111,2015-11-15,20:30
909,563,44.500988500000005,-88.06102055468037,2015-11-15,13:00
910,3335,40.81350705,-74.07434417766939,2015-11-15,16:25
911,1615,38.90768745,-76.8644868591675,2015-11-15,13:00
912,1807,40.44671645,-80.01575493349428,2015-11-15,13:00
913,2519,39.2779664,-76.62380930835468,2015-11-15,13:00
914,1962,27.97597925,-82.50421799673616,2015-11-15,13:00
915,3703,36.16649655,-86.77126444208471,2015-11-15,13:00
916,3446,39.743952,-105.01922281236835,2015-11-15,16:25
917,3334,40.81350705,-74.07434417766939,2015-11-12,20:25
918,1097,31.1910577,121.59143929602098,2015-11-09,20:30
919,1806,40.44671645,-80.01575493349428,2015-11-08,13:00
920,2162,42.091252600000004,-71.2644646105907,2015-11-08,13:00
921,3254,44.97653965,-93.22407672619727,2015-11-08,13:00
922,3333,40.81350705,-74.07434417766939,2015-11-08,13:00
923,117,42.7737131,-78.78690321060253,2015-11-08,13:00
924,1961,27.97597925,-82.50421799673616,2015-11-08,16:05
925,3062,39.760085000000004,-86.16370379467308,2015-11-08,16:25
926,2653,35.2257363,-80.85388172071353,2015-11-08,13:00
927,3660,37.40303995,-121.96968170505542,2015-11-08,16:05
928,239,39.0954645,-84.5160488350198,2015-11-05,20:25
929,2652,35.2257363,-80.85388172071353,2015-11-02,20:30
930,1345,41.86245145,-87.61671514704074,2015-11-01,13:00
931,2518,39.2779664,-76.62380930835468,2015-11-01,13:00
932,3511,37.7539702,-122.1972051,2015-11-01,16:05
933,3612,41.5060559,-81.69971184525946,2015-11-01,13:00
934,2982,51.555983850000004,-0.2795789182814012,2015-11-01,09:30
935,3445,39.743952,-105.01922281236835,2015-11-01,20:30
936,1805,40.44671645,-80.01575493349428,2015-11-01,13:00
937,2161,42.091252600000004,-71.2644646105907,2015-10-29,20:25
938,2981,51.555983850000004,-0.2795789182814012,2015-10-25,09:30
939,1096,31.1910577,121.59143929602098,2015-10-25,16:05
940,1614,38.90768745,-76.8644868591675,2015-10-25,13:00
941,3332,40.81350705,-74.07434417766939,2015-10-25,16:25
942,2160,42.091252600000004,-71.2644646105907,2015-10-25,13:00
943,766,39.04894045,-94.48300340048719,2015-10-25,13:00
944,3236,25.95790315,-80.23884973967523,2015-10-25,13:00
945,3061,39.760085000000004,-86.16370379467308,2015-10-25,13:00
946,2651,35.2257363,-80.85388172071353,2015-10-25,20:30
947,3702,36.16649655,-86.77126444208471,2015-10-25,13:00
948,3659,37.40303995,-121.96968170505542,2015-10-22,20:25
949,2375,39.9009099,-75.16748915605905,2015-10-19,20:30
950,3554,47.5953459,-122.33164431196111,2015-10-18,16:05
951,3159,30.32398105,-81.63730457034035,2015-10-18,13:00
952,1804,40.44671645,-80.01575493349428,2015-10-18,13:00
953,116,42.7737131,-78.78690321060253,2015-10-18,13:00
954,3253,44.97653965,-93.22407672619727,2015-10-18,13:00
955,562,44.500988500000005,-88.06102055468037,2015-10-18,16:25
956,3658,37.40303995,-121.96968170505542,2015-10-18,16:25
957,3611,41.5060559,-81.69971184525946,2015-10-18,13:00
958,3331,40.81350705,-74.07434417766939,2015-10-18,13:00
959,3701,36.16649655,-86.77126444208471,2015-10-18,13:00
960,1095,31.1910577,121.59143929602098,2015-10-12,20:30
961,238,39.0954645,-84.5160488350198,2015-10-11,13:00
962,765,39.04894045,-94.48300340048719,2015-10-11,13:00
963,3510,37.7539702,-122.1972051,2015-10-11,16:25
964,2374,39.9009099,-75.16748915605905,2015-10-11,13:00
965,3330,40.81350705,-74.07434417766939,2015-10-11,20:30
966,561,44.500988500000005,-88.06102055468037,2015-10-11,13:00
967,3700,36.16649655,-86.77126444208471,2015-10-11,13:00
968,2517,39.2779664,-76.62380930835468,2015-10-11,13:00
969,1960,27.97597925,-82.50421799673616,2015-10-11,13:00
970,3553,47.5953459,-122.33164431196111,2015-10-05,20:30
971,1959,27.97597925,-82.50421799673616,2015-10-04,13:00
972,3657,37.40303995,-121.96968170505542,2015-10-04,16:25
973,3060,39.760085000000004,-86.16370379467308,2015-10-04,13:00
974,2980,51.555983850000004,-0.2795789182814012,2015-10-04,09:30
975,237,39.0954645,-84.5160488350198,2015-10-04,13:00
976,1344,41.86245145,-87.61671514704074,2015-10-04,13:00
977,1613,38.90768745,-76.8644868591675,2015-10-04,13:00
978,3444,39.743952,-105.01922281236835,2015-10-04,16:25
979,115,42.7737131,-78.78690321060253,2015-10-04,13:00
980,1094,31.1910577,121.59143929602098,2015-10-04,16:05
981,1803,40.44671645,-80.01575493349428,2015-10-01,20:25
982,560,44.500988500000005,-88.06102055468037,2015-09-28,20:30
983,3699,36.16649655,-86.77126444208471,2015-09-27,13:00
984,2650,35.2257363,-80.85388172071353,2015-09-27,13:00
985,3252,44.97653965,-93.22407672619727,2015-09-27,13:00
986,2159,42.091252600000004,-71.2644646105907,2015-09-27,13:00
987,2516,39.2779664,-76.62380930835468,2015-09-27,13:00
988,3329,40.81350705,-74.07434417766939,2015-09-27,13:00
989,3235,25.95790315,-80.23884973967523,2015-09-27,16:25
990,3552,47.5953459,-122.33164431196111,2015-09-27,16:25
991,3610,41.5060559,-81.69971184525946,2015-09-27,13:00
992,3328,40.81350705,-74.07434417766939,2015-09-24,20:25
993,3609,41.5060559,-81.69971184525946,2015-09-20,13:00
994,114,42.7737131,-78.78690321060253,2015-09-20,13:00
995,3327,40.81350705,-74.07434417766939,2015-09-20,13:00
996,1612,38.90768745,-76.8644868591675,2015-09-20,13:00
997,559,44.500988500000005,-88.06102055468037,2015-09-20,20:30
998,1343,41.86245145,-87.61671514704074,2015-09-20,13:00
999,236,39.0954645,-84.5160488350198,2015-09-20,13:00
1000,3158,30.32398105,-81.63730457034035,2015-09-20,16:05
1001,2373,39.9009099,-75.16748915605905,2015-09-20,16:25
1002,3251,44.97653965,-93.22407672619727,2015-09-20,13:00
1003,3509,37.7539702,-122.1972051,2015-09-20,16:05
1004,1802,40.44671645,-80.01575493349428,2015-09-20,13:00
1005,2649,35.2257363,-80.85388172071353,2015-09-20,13:00
1006,764,39.04894045,-94.48300340048719,2015-09-17,20:25
1007,3656,37.40303995,-121.96968170505542,2015-09-14,22:20
1008,113,42.7737131,-78.78690321060253,2015-09-13,13:00
1009,3443,39.743952,-105.01922281236835,2015-09-13,16:25
1010,1093,31.1910577,121.59143929602098,2015-09-13,16:05
1011,3508,37.7539702,-122.1972051,2015-09-13,16:25
1012,3326,40.81350705,-74.07434417766939,2015-09-13,13:00
1013,1611,38.90768745,-76.8644868591675,2015-09-13,13:00
1014,1958,27.97597925,-82.50421799673616,2015-09-13,16:25
1015,3157,30.32398105,-81.63730457034035,2015-09-13,13:00
1016,1342,41.86245145,-87.61671514704074,2015-09-13,13:00
1017,2158,42.091252600000004,-71.2644646105907,2015-09-10,20:30
1018,3551,47.5953459,-122.33164431196111,2015-01-18,15:05
1019,2157,42.091252600000004,-71.2644646105907,2015-01-18,18:50
1020,558,44.500988500000005,-88.06102055468037,2015-01-11,13:05
1021,3442,39.743952,-105.01922281236835,2015-01-11,16:40
1022,2156,42.091252600000004,-71.2644646105907,2015-01-10,16:35
1023,3550,47.5953459,-122.33164431196111,2015-01-10,20:15
1024,2648,35.2257363,-80.85388172071353,2015-01-03,16:35
1025,1801,40.44671645,-80.01575493349428,2015-01-03,20:15
1026,3655,37.40303995,-121.96968170505542,2014-12-28,16:25
1027,557,44.500988500000005,-88.06102055468037,2014-12-28,16:25
1028,3325,40.81350705,-74.07434417766939,2014-12-28,13:00
1029,3549,47.5953459,-122.33164431196111,2014-12-28,16:25
1030,3250,44.97653965,-93.22407672619727,2014-12-28,13:00
1031,3234,25.95790315,-80.23884973967523,2014-12-28,13:00
1032,1610,38.90768745,-76.8644868591675,2014-12-28,13:00
1033,2931,36.16649655,-86.77126444208471,2014-12-28,13:00
1034,1957,27.97597925,-82.50421799673616,2014-12-28,13:00
1035,763,39.04894045,-94.48300340048719,2014-12-28,13:00
1036,3441,39.743952,-105.01922281236835,2014-12-28,16:25
1037,2515,39.2779664,-76.62380930835468,2014-12-28,13:00
1038,2155,42.091252600000004,-71.2644646105907,2014-12-28,13:00
1039,1800,40.44671645,-80.01575493349428,2014-12-28,20:30
1040,235,39.0954645,-84.5160488350198,2014-12-22,20:30
1041,2647,35.2257363,-80.85388172071353,2014-12-21,13:00
1042,3233,25.95790315,-80.23884973967523,2014-12-21,13:00
1043,1956,27.97597925,-82.50421799673616,2014-12-21,13:00
1044,3324,40.81350705,-74.07434417766939,2014-12-21,13:00
1045,1341,41.86245145,-87.61671514704074,2014-12-21,13:00
1046,3507,37.7539702,-122.1972051,2014-12-21,16:25
1047,1799,40.44671645,-80.01575493349428,2014-12-21,13:00
1048,1609,38.90768745,-76.8644868591675,2014-12-20,16:25
1049,3654,37.40303995,-121.96968170505542,2014-12-20,20:25
1050,3156,30.32398105,-81.63730457034035,2014-12-18,20:25
1051,1340,41.86245145,-87.61671514704074,2014-12-15,20:30
1052,2930,36.16649655,-86.77126444208471,2014-12-14,16:05
1053,3608,41.5060559,-81.69971184525946,2014-12-14,13:00
1054,762,39.04894045,-94.48300340048719,2014-12-14,13:00
1055,112,42.7737131,-78.78690321060253,2014-12-14,13:00
1056,2646,35.2257363,-80.85388172071353,2014-12-14,13:00
1057,2514,39.2779664,-76.62380930835468,2014-12-14,13:00
1058,3323,40.81350705,-74.07434417766939,2014-12-14,13:00
1059,1092,31.1910577,121.59143929602098,2014-12-14,16:05
1060,2154,42.091252600000004,-71.2644646105907,2014-12-14,13:00
1061,2372,39.9009099,-75.16748915605905,2014-12-14,20:30
1062,3548,47.5953459,-122.33164431196111,2014-12-14,16:25
1063,556,44.500988500000005,-88.06102055468037,2014-12-08,20:30
1064,2371,39.9009099,-75.16748915605905,2014-12-07,16:25
1065,3506,37.7539702,-122.1972051,2014-12-07,16:25
1066,3607,41.5060559,-81.69971184525946,2014-12-07,13:00
1067,1091,31.1910577,121.59143929602098,2014-12-07,20:30
1068,3249,44.97653965,-93.22407672619727,2014-12-07,13:00
1069,3232,25.95790315,-80.23884973967523,2014-12-07,13:00
1070,1608,38.90768745,-76.8644868591675,2014-12-07,13:00
1071,3155,30.32398105,-81.63730457034035,2014-12-07,13:00
1072,3440,39.743952,-105.01922281236835,2014-12-07,16:05
1073,2929,36.16649655,-86.77126444208471,2014-12-07,13:00
1074,234,39.0954645,-84.5160488350198,2014-12-07,13:00
1075,1339,41.86245145,-87.61671514704074,2014-12-04,20:25
1076,3322,40.81350705,-74.07434417766939,2014-12-01,20:30
1077,111,42.7737131,-78.78690321060253,2014-11-30,13:00
1078,1798,40.44671645,-80.01575493349428,2014-11-30,13:00
1079,3248,44.97653965,-93.22407672619727,2014-11-30,13:00
1080,2513,39.2779664,-76.62380930835468,2014-11-30,13:00
1081,555,44.500988500000005,-88.06102055468037,2014-11-30,16:25
1082,1955,27.97597925,-82.50421799673616,2014-11-30,13:00
1083,761,39.04894045,-94.48300340048719,2014-11-30,20:30
1084,3154,30.32398105,-81.63730457034035,2014-11-30,13:00
1085,3653,37.40303995,-121.96968170505542,2014-11-27,20:30
1086,3439,39.743952,-105.01922281236835,2014-11-23,16:25
1087,2370,39.9009099,-75.16748915605905,2014-11-23,13:00
1088,1338,41.86245145,-87.61671514704074,2014-11-23,13:00
1089,3247,44.97653965,-93.22407672619727,2014-11-23,13:00
1090,3652,37.40303995,-121.96968170505542,2014-11-23,16:25
1091,2153,42.091252600000004,-71.2644646105907,2014-11-23,13:00
1092,3547,47.5953459,-122.33164431196111,2014-11-23,16:05
1093,1090,31.1910577,121.59143929602098,2014-11-23,16:05
1094,3321,40.81350705,-74.07434417766939,2014-11-23,20:30
1095,3505,37.7539702,-122.1972051,2014-11-20,20:25
1096,2928,36.16649655,-86.77126444208471,2014-11-17,20:30
1097,554,44.500988500000005,-88.06102055468037,2014-11-16,16:25
1098,1337,41.86245145,-87.61671514704074,2014-11-16,13:00
1099,760,39.04894045,-94.48300340048719,2014-11-16,13:00
1100,2645,35.2257363,-80.85388172071353,2014-11-16,13:00
1101,3320,40.81350705,-74.07434417766939,2014-11-16,13:00
1102,1607,38.90768745,-76.8644868591675,2014-11-16,13:00
1103,3606,41.5060559,-81.69971184525946,2014-11-16,13:00
1104,1089,31.1910577,121.59143929602098,2014-11-16,16:05
1105,3231,25.95790315,-80.23884973967523,2014-11-13,20:25
1106,2369,39.9009099,-75.16748915605905,2014-11-10,20:30
1107,2512,39.2779664,-76.62380930835468,2014-11-09,13:00
1108,3504,37.7539702,-122.1972051,2014-11-09,16:05
1109,3319,40.81350705,-74.07434417766939,2014-11-09,13:00
1110,110,42.7737131,-78.78690321060253,2014-11-09,13:00
1111,3546,47.5953459,-122.33164431196111,2014-11-09,16:25
1112,1954,27.97597925,-82.50421799673616,2014-11-09,13:00
1113,2979,51.555983850000004,-0.2795789182814012,2014-11-09,13:00
1114,553,44.500988500000005,-88.06102055468037,2014-11-09,20:30
1115,233,39.0954645,-84.5160488350198,2014-11-06,20:25
1116,3318,40.81350705,-74.07434417766939,2014-11-03,20:30
1117,3605,41.5060559,-81.69971184525946,2014-11-02,13:00
1118,2152,42.091252600000004,-71.2644646105907,2014-11-02,16:25
1119,1797,40.44671645,-80.01575493349428,2014-11-02,20:30
1120,3230,25.95790315,-80.23884973967523,2014-11-02,13:00
1121,759,39.04894045,-94.48300340048719,2014-11-02,13:00
1122,232,39.0954645,-84.5160488350198,2014-11-02,13:00
1123,3545,47.5953459,-122.33164431196111,2014-11-02,16:25
1124,3651,37.40303995,-121.96968170505542,2014-11-02,16:05
1125,3246,44.97653965,-93.22407672619727,2014-11-02,13:00
1126,2644,35.2257363,-80.85388172071353,2014-10-30,20:25
1127,2643,35.2257363,-80.85388172071353,2014-10-26,13:00
1128,3153,30.32398105,-81.63730457034035,2014-10-26,13:00
1129,758,39.04894045,-94.48300340048719,2014-10-26,13:00
1130,3317,40.81350705,-74.07434417766939,2014-10-26,13:00
1131,3604,41.5060559,-81.69971184525946,2014-10-26,16:25
1132,1796,40.44671645,-80.01575493349428,2014-10-26,16:25
1133,2151,42.091252600000004,-71.2644646105907,2014-10-26,13:00
1134,1953,27.97597925,-82.50421799673616,2014-10-26,13:00
1135,2927,36.16649655,-86.77126444208471,2014-10-26,13:00
1136,231,39.0954645,-84.5160488350198,2014-10-26,13:00
1137,2978,51.555983850000004,-0.2795789182814012,2014-10-26,09:30
1138,3438,39.743952,-105.01922281236835,2014-10-23,20:25
1139,1795,40.44671645,-80.01575493349428,2014-10-20,20:30
1140,552,44.500988500000005,-88.06102055468037,2014-10-19,13:00
1141,3059,39.760085000000004,-86.16370379467308,2014-10-19,13:00
1142,1606,38.90768745,-76.8644868591675,2014-10-19,13:00
1143,3503,37.7539702,-122.1972051,2014-10-19,16:25
1144,3437,39.743952,-105.01922281236835,2014-10-19,20:30
1145,2511,39.2779664,-76.62380930835468,2014-10-19,13:00
1146,1336,41.86245145,-87.61671514704074,2014-10-19,13:00
1147,1088,31.1910577,121.59143929602098,2014-10-19,16:05
1148,109,42.7737131,-78.78690321060253,2014-10-19,13:00
1149,3152,30.32398105,-81.63730457034035,2014-10-19,13:00
1150,2150,42.091252600000004,-71.2644646105907,2014-10-16,20:25
1151,3316,40.81350705,-74.07434417766939,2014-10-12,13:00
1152,2926,36.16649655,-86.77126444208471,2014-10-12,13:00
1153,3603,41.5060559,-81.69971184525946,2014-10-12,13:00
1154,3245,44.97653965,-93.22407672619727,2014-10-12,13:00
1155,230,39.0954645,-84.5160488350198,2014-10-12,13:00
1156,2368,39.9009099,-75.16748915605905,2014-10-12,20:30
1157,3544,47.5953459,-122.33164431196111,2014-10-12,16:25
1158,108,42.7737131,-78.78690321060253,2014-10-12,13:00
1159,3502,37.7539702,-122.1972051,2014-10-12,16:05
1160,3229,25.95790315,-80.23884973967523,2014-10-12,13:00
1161,1952,27.97597925,-82.50421799673616,2014-10-12,13:00
1162,1605,38.90768745,-76.8644868591675,2014-10-06,20:30
1163,3436,39.743952,-105.01922281236835,2014-10-05,16:05
1164,1087,31.1910577,121.59143929602098,2014-10-05,16:25
1165,2642,35.2257363,-80.85388172071353,2014-10-05,13:00
1166,3650,37.40303995,-121.96968170505542,2014-10-05,16:25
1167,3315,40.81350705,-74.07434417766939,2014-10-05,13:00
1168,2925,36.16649655,-86.77126444208471,2014-10-05,13:00
1169,2149,42.091252600000004,-71.2644646105907,2014-10-05,20:30
1170,3151,30.32398105,-81.63730457034035,2014-10-05,13:00
1171,3058,39.760085000000004,-86.16370379467308,2014-10-05,13:00
1172,2367,39.9009099,-75.16748915605905,2014-10-05,13:00
1173,551,44.500988500000005,-88.06102055468037,2014-10-02,20:25
1174,757,39.04894045,-94.48300340048719,2014-09-29,20:30
1175,3057,39.760085000000004,-86.16370379467308,2014-09-28,13:00
1176,3314,40.81350705,-74.07434417766939,2014-09-28,13:00
1177,3649,37.40303995,-121.96968170505542,2014-09-28,16:25
1178,1794,40.44671645,-80.01575493349428,2014-09-28,13:00
1179,1335,41.86245145,-87.61671514704074,2014-09-28,13:00
1180,2510,39.2779664,-76.62380930835468,2014-09-28,13:00
1181,1086,31.1910577,121.59143929602098,2014-09-28,16:05
1182,2977,51.555983850000004,-0.2795789182814012,2014-09-28,13:00
1183,3244,44.97653965,-93.22407672619727,2014-09-28,16:25
1184,1604,38.90768745,-76.8644868591675,2014-09-25,20:25
1185,3313,40.81350705,-74.07434417766939,2014-09-22,20:30
1186,3602,41.5060559,-81.69971184525946,2014-09-21,13:00
1187,2148,42.091252600000004,-71.2644646105907,2014-09-21,13:00
1188,2366,39.9009099,-75.16748915605905,2014-09-21,13:00
1189,229,39.0954645,-84.5160488350198,2014-09-21,13:00
1190,107,42.7737131,-78.78690321060253,2014-09-21,13:00
1191,3543,47.5953459,-122.33164431196111,2014-09-21,16:25
1192,2641,35.2257363,-80.85388172071353,2014-09-21,20:30
1193,3312,40.81350705,-74.07434417766939,2014-09-21,13:00
1194,3150,30.32398105,-81.63730457034035,2014-09-21,13:00
1195,3228,25.95790315,-80.23884973967523,2014-09-21,16:25
1196,3501,37.7539702,-122.1972051,2014-09-14,16:25
1197,106,42.7737131,-78.78690321060253,2014-09-14,13:00
1198,1603,38.90768745,-76.8644868591675,2014-09-14,13:00
1199,3243,44.97653965,-93.22407672619727,2014-09-14,13:00
1200,228,39.0954645,-84.5160488350198,2014-09-14,13:00
1201,3311,40.81350705,-74.07434417766939,2014-09-14,13:00
1202,1085,31.1910577,121.59143929602098,2014-09-14,16:05
1203,1951,27.97597925,-82.50421799673616,2014-09-14,16:05
1204,2924,36.16649655,-86.77126444208471,2014-09-14,13:00
1205,3648,37.40303995,-121.96968170505542,2014-09-14,20:30
1206,550,44.500988500000005,-88.06102055468037,2014-09-14,16:25
1207,3435,39.743952,-105.01922281236835,2014-09-14,16:25
1208,3601,41.5060559,-81.69971184525946,2014-09-14,13:00
1209,2640,35.2257363,-80.85388172071353,2014-09-14,13:00
1210,2509,39.2779664,-76.62380930835468,2014-09-11,20:25
1211,1334,41.86245145,-87.61671514704074,2014-09-07,13:00
1212,2365,39.9009099,-75.16748915605905,2014-09-07,13:00
1213,3310,40.81350705,-74.07434417766939,2014-09-07,13:00
1214,3434,39.743952,-105.01922281236835,2014-09-07,20:30
1215,1793,40.44671645,-80.01575493349428,2014-09-07,13:00
1216,2508,39.2779664,-76.62380930835468,2014-09-07,13:00
1217,3227,25.95790315,-80.23884973967523,2014-09-07,13:00
1218,1950,27.97597925,-82.50421799673616,2014-09-07,16:25
1219,756,39.04894045,-94.48300340048719,2014-09-07,13:00
1220,3542,47.5953459,-122.33164431196111,2014-09-04,20:30
1221,3309,40.81350705,-74.07434417766939,2014-02-02,18:25
1222,3541,47.5953459,-122.33164431196111,2014-01-19,18:30
1223,3433,39.743952,-105.01922281236835,2014-01-19,15:00
1224,3432,39.743952,-105.01922281236835,2014-01-12,16:40
1225,2639,35.2257363,-80.85388172071353,2014-01-12,13:05
1226,2147,42.091252600000004,-71.2644646105907,2014-01-11,20:15
1227,3540,47.5953459,-122.33164431196111,2014-01-11,16:35
1228,549,44.500988500000005,-88.06102055468037,2014-01-05,16:40
1229,227,39.0954645,-84.5160488350198,2014-01-05,13:05
1230,2364,39.9009099,-75.16748915605905,2014-01-04,20:10
1231,1333,41.86245145,-87.61671514704074,2013-12-29,16:25
1232,2923,36.16649655,-86.77126444208471,2013-12-29,13:00
1233,226,39.0954645,-84.5160488350198,2013-12-29,13:00
1234,3539,47.5953459,-122.33164431196111,2013-12-29,16:25
1235,2146,42.091252600000004,-71.2644646105907,2013-12-29,16:25
1236,1792,40.44671645,-80.01575493349428,2013-12-29,13:00
1237,3226,25.95790315,-80.23884973967523,2013-12-29,13:00
1238,3500,37.7539702,-122.1972051,2013-12-29,16:25
1239,1084,31.1910577,121.59143929602098,2013-12-29,16:25
1240,3308,40.81350705,-74.07434417766939,2013-12-29,13:00
1241,3041,40.6899466,-111.9654934,2013-12-23,20:30
1242,225,39.0954645,-84.5160488350198,2013-12-22,13:00
1243,2363,39.9009099,-75.16748915605905,2013-12-22,20:30
1244,548,44.500988500000005,-88.06102055468037,2013-12-22,16:25
1245,3307,40.81350705,-74.07434417766939,2013-12-22,13:00
1246,2507,39.2779664,-76.62380930835468,2013-12-22,16:25
1247,3149,30.32398105,-81.63730457034035,2013-12-22,13:00
1248,105,42.7737131,-78.78690321060253,2013-12-22,13:00
1249,2638,35.2257363,-80.85388172071353,2013-12-22,13:00
1250,3538,47.5953459,-122.33164431196111,2013-12-22,16:05
1251,755,39.04894045,-94.48300340048719,2013-12-22,13:00
1252,1602,38.90768745,-76.8644868591675,2013-12-22,13:00
1253,1083,31.1910577,121.59143929602098,2013-12-22,16:25
1254,1791,40.44671645,-80.01575493349428,2013-12-15,20:30
1255,2637,35.2257363,-80.85388172071353,2013-12-15,16:05
1256,3600,41.5060559,-81.69971184525946,2013-12-15,13:00
1257,3148,30.32398105,-81.63730457034035,2013-12-15,13:00
1258,2922,36.16649655,-86.77126444208471,2013-12-15,16:25
1259,3225,25.95790315,-80.23884973967523,2013-12-15,13:00
1260,3306,40.81350705,-74.07434417766939,2013-12-15,13:00
1261,3499,37.7539702,-122.1972051,2013-12-15,16:05
1262,1949,27.97597925,-82.50421799673616,2013-12-15,13:00
1263,3431,39.743952,-105.01922281236835,2013-12-12,20:25
1264,1332,41.86245145,-87.61671514704074,2013-12-09,20:30
1265,3430,39.743952,-105.01922281236835,2013-12-08,16:05
1266,224,39.0954645,-84.5160488350198,2013-12-08,13:00
1267,3040,40.6899466,-111.9654934,2013-12-08,16:25
1268,3305,40.81350705,-74.07434417766939,2013-12-08,13:00
1269,2145,42.091252600000004,-71.2644646105907,2013-12-08,13:00
1270,1601,38.90768745,-76.8644868591675,2013-12-08,13:00
1271,547,44.500988500000005,-88.06102055468037,2013-12-08,13:00
1272,2506,39.2779664,-76.62380930835468,2013-12-08,13:00
1273,1948,27.97597925,-82.50421799673616,2013-12-08,13:00
1274,1790,40.44671645,-80.01575493349428,2013-12-08,13:00
1275,1082,31.1910577,121.59143929602098,2013-12-08,16:25
1276,2362,39.9009099,-75.16748915605905,2013-12-08,13:00
1277,3147,30.32398105,-81.63730457034035,2013-12-05,20:25
